timestamp,user_id,post_id,action,target
2021-12-24 15:26:29,100886,1368,view,0
2021-12-24 15:26:41,100886,5557,view,0
2021-12-24 15:29:10,100886,2772,view,0
2021-12-24 15:31:24,100886,4432,view,0
2021-12-24 15:31:54,100886,922,view,0
2021-12-24 15:33:10,100886,4835,view,0
2021-12-24 15:35:03,100886,6562,view,0
2021-12-24 15:37:02,100886,1957,view,0
2021-12-24 15:39:56,100886,5945,view,0
2021-12-24 15:42:14,100886,3588,view,0
2021-12-24 15:42:55,100886,4944,view,0
2021-12-24 15:44:45,100886,6462,view,0
2021-12-24 15:46:44,100886,4441,view,0
2021-10-15 19:29:22,100887,3168,view,0
2021-10-15 19:29:38,100887,2807,view,1
2021-10-15 19:30:58,100887,2807,like,0
2021-10-15 19:31:00,100887,3050,view,0
2021-10-15 19:31:57,100887,3273,view,0
2021-10-15 19:32:58,100887,2595,view,0
2021-10-15 19:34:42,100887,843,view,1
2021-10-15 19:35:55,100887,843,like,0
2021-10-15 19:35:57,100887,6225,view,0
2021-12-18 19:42:03,65628,812,view,0
2021-12-18 19:42:14,65628,3967,view,0
2021-12-18 19:44:40,65628,7291,view,0
2021-12-18 19:47:30,65628,6159,view,0
2021-12-18 19:48:55,65628,6894,view,1
2021-12-18 19:50:20,65628,6894,like,0
2021-12-18 19:50:22,65628,4058,view,0
2021-12-18 19:51:41,65628,6100,view,0
2021-12-18 19:54:31,65628,2913,view,0
2021-12-18 19:56:01,65628,3583,view,0
2021-12-18 19:56:54,65628,1641,view,1
2021-12-18 19:58:16,65628,1641,like,0
2021-12-18 19:58:18,65628,4510,view,0
2021-12-18 19:58:39,65628,35,view,0
2021-12-18 20:00:37,65628,3367,view,0
2021-12-18 20:01:40,65628,2403,view,0
2021-12-18 20:02:52,65628,6362,view,0
2021-12-18 20:03:55,65628,966,view,0
2021-12-18 20:04:16,65628,5055,view,0
2021-12-18 20:06:47,65628,7067,view,0
2021-12-18 20:09:11,65628,6630,view,0
2021-12-18 20:11:32,65628,4400,view,0
2021-12-18 20:12:36,65628,6539,view,0
2021-12-18 20:15:30,65628,7148,view,0
2021-12-18 20:18:14,65628,1135,view,0
2021-12-18 20:18:57,65628,1678,view,0
2021-12-18 20:21:42,65628,5323,view,0
2021-10-03 08:57:42,65629,4022,view,0
2021-10-03 08:59:37,65629,974,view,0
2021-10-03 09:01:07,65629,4783,view,0
2021-10-03 09:03:01,65629,6510,view,0
2021-10-03 09:03:58,65629,1796,view,0
2021-10-03 09:05:50,65629,7124,view,1
2021-10-03 09:06:17,65629,7124,like,0
2021-10-03 09:06:19,65629,3652,view,0
2021-10-03 09:08:14,65629,5510,view,0
2021-10-03 09:09:23,65629,6153,view,0
2021-10-03 09:09:51,65629,2454,view,0
2021-10-03 09:11:41,65629,2640,view,0
2021-10-03 09:13:09,65629,1410,view,0
2021-10-03 09:15:04,65629,1756,view,0
2021-10-03 09:17:19,65629,1350,view,0
2021-10-03 09:19:25,65629,1597,view,0
2021-10-03 09:20:34,65629,1651,view,0
2021-10-03 09:21:08,65629,3040,view,0
2021-10-03 09:22:33,65629,2895,view,0
2021-10-03 09:24:53,65629,2084,view,0
2021-10-03 09:25:54,65629,4740,view,0
2021-10-03 09:26:15,65629,2134,view,0
2021-10-03 09:27:38,65629,5064,view,0
2021-10-03 09:29:23,65629,6615,view,0
2021-10-03 09:31:32,65629,954,view,0
2021-10-03 09:33:31,65629,636,view,0
2021-10-03 09:35:59,65629,2004,view,0
2021-10-03 09:37:06,65629,1192,view,0
2021-10-04 09:42:25,65629,5032,view,0
2021-10-04 09:44:50,65629,1727,view,0
2021-10-04 09:45:11,65629,1040,view,0
2021-10-04 09:45:31,65629,6314,view,0
2021-10-04 09:48:19,65629,973,view,0
2021-10-04 09:51:09,65629,1091,view,0
2021-10-04 09:52:38,65629,1826,view,0
2021-10-04 09:53:46,65629,1875,view,0
2021-10-04 09:54:01,65629,1502,view,0
2021-10-04 09:56:03,65629,1809,view,0
2021-10-04 09:57:51,65629,6989,view,0
2021-10-04 09:59:01,65629,2382,view,0
2021-10-04 09:59:42,65629,5002,view,0
2021-10-04 10:01:26,65629,4379,view,0
2021-10-04 10:01:52,65629,3415,view,0
2021-10-04 10:02:50,65629,5958,view,0
2021-10-04 10:05:22,65629,5335,view,0
2021-10-04 10:05:56,65629,4153,view,0
2021-10-04 10:07:57,65629,7304,view,0
2021-10-04 10:10:01,65629,4898,view,0
2021-10-04 10:12:49,65629,4101,view,0
2021-10-04 10:13:27,65629,615,view,0
2021-10-04 10:14:47,65629,661,view,0
2021-10-04 10:15:52,65629,6366,view,0
2021-10-04 10:17:42,65629,828,view,0
2021-10-04 10:18:22,65629,1303,view,0
2021-10-04 10:20:55,65629,6001,view,0
2021-10-04 10:21:43,65629,2096,view,0
2021-10-04 10:21:58,65629,3693,view,0
2021-10-04 10:24:01,65629,5677,view,0
2021-10-04 10:24:58,65629,6490,view,0
2021-10-10 13:06:07,65629,1638,view,0
2021-10-10 13:07:49,65629,5282,view,1
2021-10-10 13:09:34,65629,5282,like,0
2021-10-10 13:09:36,65629,1468,view,0
2021-10-10 13:10:46,65629,2640,view,0
2021-10-10 13:11:50,65629,2753,view,0
2021-10-10 13:12:07,65629,5107,view,0
2021-10-10 13:13:13,65629,1797,view,1
2021-10-10 13:13:40,65629,1797,like,0
2021-10-10 13:13:42,65629,1862,view,0
2021-10-10 13:15:53,65629,3828,view,0
2021-10-10 13:16:09,65629,1891,view,0
2021-10-10 13:16:57,65629,1727,view,0
2021-10-10 13:17:38,65629,3535,view,0
2021-10-10 13:19:43,65629,1217,view,0
2021-10-10 13:21:30,65629,6264,view,0
2021-10-10 13:22:01,65629,719,view,0
2021-10-10 13:23:38,65629,5475,view,0
2021-10-10 13:25:59,65629,2837,view,0
2021-10-10 13:27:10,65629,5789,view,0
2021-10-10 13:28:06,65629,371,view,0
2021-10-10 13:28:47,65629,6315,view,0
2021-10-10 13:30:32,65629,1165,view,0
2021-10-10 13:31:32,65629,3435,view,0
2021-10-10 13:34:00,65629,2448,view,0
2021-10-10 13:34:20,65629,2588,view,0
2021-10-10 13:35:09,65629,5906,view,0
2021-10-10 13:37:23,65629,4051,view,0
2021-10-10 13:37:38,65629,5693,view,0
2021-10-10 13:39:24,65629,2978,view,0
2021-10-10 13:39:41,65629,2865,view,0
2021-10-10 13:42:02,65629,2129,view,0
2021-10-18 18:25:17,65629,3512,view,0
2021-10-18 18:27:16,65629,1232,view,0
2021-10-18 18:30:01,65629,1034,view,1
2021-10-18 18:32:07,65629,1034,like,0
2021-10-18 18:32:09,65629,5483,view,0
2021-10-18 18:33:09,65629,1676,view,0
2021-10-18 18:35:11,65629,6530,view,0
2021-10-18 18:36:12,65629,1818,view,0
2021-10-18 18:36:51,65629,6914,view,0
2021-10-18 18:37:01,65629,1703,view,0
2021-10-18 18:37:53,65629,4834,view,0
2021-10-18 18:40:17,65629,6323,view,0
2021-10-18 18:41:07,65629,693,view,0
2021-10-18 18:42:58,65629,3880,view,0
2021-10-18 18:45:28,65629,4693,view,0
2021-10-18 18:45:57,65629,5526,view,0
2021-10-18 18:46:59,65629,5568,view,0
2021-10-18 18:48:48,65629,4769,view,0
2021-10-18 18:51:00,65629,4178,view,0
2021-10-18 18:51:29,65629,6514,view,0
2021-10-18 18:52:14,65629,1936,view,0
2021-10-18 18:54:08,65629,747,view,0
2021-10-18 18:55:25,65629,7309,view,0
2021-10-18 18:56:18,65629,4890,view,0
2021-10-18 18:56:55,65629,6260,view,0
2021-10-18 18:57:49,65629,776,view,0
2021-10-18 18:58:52,65629,2261,view,0
2021-10-18 19:01:40,65629,5470,view,0
2021-10-18 19:04:30,65629,7052,view,0
2021-10-18 19:05:50,65629,6265,view,0
2021-10-18 19:07:08,65629,4868,view,0
2021-10-18 19:08:09,65629,2425,view,0
2021-10-18 19:08:48,65629,6410,view,0
2021-10-30 18:57:40,65629,6659,view,0
2021-10-30 19:00:09,65629,3860,view,1
2021-10-30 19:02:47,65629,3860,like,0
2021-10-30 19:02:49,65629,5376,view,1
2021-10-30 19:05:30,65629,5376,like,0
2021-10-30 19:05:32,65629,3863,view,0
2021-10-30 19:07:37,65629,1051,view,0
2021-10-30 19:09:23,65629,4632,view,0
2021-10-30 19:09:51,65629,37,view,0
2021-10-30 19:12:13,65629,1514,view,0
2021-10-30 19:15:07,65629,2607,view,0
2021-10-30 19:15:37,65629,712,view,0
2021-10-30 19:18:13,65629,1318,view,0
2021-10-30 19:20:46,65629,7311,view,0
2021-10-30 19:23:31,65629,5818,view,0
2021-10-30 19:23:47,65629,2610,view,0
2021-10-30 19:26:37,65629,5882,view,0
2021-10-30 19:28:08,65629,6342,view,0
2021-10-30 19:29:32,65629,847,view,0
2021-10-30 19:31:26,65629,3680,view,0
2021-10-30 19:32:16,65629,4738,view,0
2021-10-30 19:33:37,65629,5456,view,0
2021-10-30 19:35:11,65629,3069,view,0
2021-10-30 19:35:46,65629,534,view,0
2021-10-30 19:38:36,65629,4604,view,0
2021-11-05 15:09:59,65629,1347,view,0
2021-11-05 15:10:15,65629,1585,view,0
2021-11-05 15:12:43,65629,1187,view,0
2021-11-05 15:13:16,65629,1269,view,0
2021-11-05 15:13:29,65629,1538,view,1
2021-11-05 15:15:19,65629,1538,like,0
2021-11-05 15:15:21,65629,6530,view,0
2021-11-05 15:16:57,65629,5163,view,1
2021-11-05 15:17:39,65629,5163,like,0
2021-11-05 15:17:41,65629,2590,view,0
2021-11-05 15:19:44,65629,1906,view,0
2021-11-05 15:21:45,65629,6206,view,0
2021-11-05 15:24:17,65629,1567,view,0
2021-11-05 15:25:18,65629,1730,view,0
2021-11-05 15:27:54,65629,501,view,0
2021-11-05 15:28:40,65629,1132,view,0
2021-11-05 15:30:49,65629,867,view,0
2021-11-05 15:31:20,65629,2305,view,0
2021-11-05 15:32:05,65629,6833,view,0
2021-11-05 15:32:30,65629,3220,view,0
2021-11-05 15:33:09,65629,2874,view,0
2021-11-05 15:33:45,65629,2279,view,0
2021-11-05 15:36:15,65629,6178,view,0
2021-11-05 15:38:11,65629,6089,view,0
2021-11-05 15:39:05,65629,4560,view,0
2021-11-05 15:41:02,65629,5240,view,0
2021-11-05 15:43:07,65629,884,view,0
2021-11-05 15:43:24,65629,176,view,0
2021-11-05 15:46:17,65629,4228,view,0
2021-11-11 18:14:47,65629,1747,view,0
2021-11-11 18:17:18,65629,2992,view,0
2021-11-11 18:18:20,65629,1512,view,0
2021-11-11 18:19:36,65629,4138,view,1
2021-11-11 18:21:41,65629,4138,like,0
2021-11-11 18:21:43,65629,5447,view,1
2021-11-11 18:22:02,65629,5447,like,0
2021-11-11 18:22:04,65629,3269,view,0
2021-11-11 18:24:42,65629,2454,view,0
2021-11-11 18:26:52,65629,5155,view,0
2021-11-11 18:28:51,65629,5940,view,0
2021-10-20 07:02:52,149687,5651,view,0
2021-10-20 07:03:57,149687,354,view,1
2021-10-20 07:06:42,149687,354,like,0
2021-10-20 07:06:44,149687,148,view,0
2021-10-20 07:09:12,149687,753,view,0
2021-10-20 07:10:50,149687,7236,view,0
2021-10-20 07:13:02,149687,2249,view,0
2021-10-20 07:14:35,149687,1804,view,0
2021-10-20 07:15:45,149687,6280,view,0
2021-10-20 07:18:38,149687,4152,view,0
2021-10-20 07:21:08,149687,2275,view,0
2021-10-20 07:22:10,149687,2953,view,0
2021-10-20 07:23:14,149687,1044,view,0
2021-10-20 07:24:37,149687,1539,view,0
2021-10-20 07:27:25,149687,940,view,0
2021-10-20 07:29:23,149687,1131,view,0
2021-10-20 07:31:05,149687,1185,view,0
2021-10-20 07:32:42,149687,3930,view,0
2021-10-20 07:34:32,149687,1606,view,0
2021-10-20 07:37:00,149687,1430,view,0
2021-10-20 07:38:50,149687,2322,view,0
2021-10-20 07:39:59,149687,1202,view,0
2021-10-20 07:40:14,149687,1881,view,0
2021-10-20 07:40:52,149687,1929,view,0
2021-10-20 07:41:03,149687,1461,view,0
2021-10-20 07:42:19,149687,1426,view,0
2021-10-20 07:43:38,149687,950,view,0
2021-10-20 07:46:34,149687,1226,view,0
2021-10-20 07:47:58,149687,1518,view,0
2021-10-20 07:49:48,149687,1224,view,0
2021-10-20 07:51:25,149687,1468,view,0
2021-10-28 08:46:05,149687,6224,view,0
2021-10-28 08:47:47,149687,6813,view,0
2021-10-28 08:48:25,149687,4708,view,0
2021-10-28 08:50:22,149687,4604,view,0
2021-10-28 08:52:53,149687,6643,view,0
2021-10-28 08:53:13,149687,5096,view,0
2021-10-28 08:53:49,149687,4297,view,0
2021-10-28 08:55:40,149687,3268,view,0
2021-10-28 08:57:24,149687,4524,view,1
2021-10-28 08:58:28,149687,4524,like,0
2021-10-28 08:58:30,149687,5224,view,0
2021-10-28 08:59:39,149687,662,view,0
2021-10-28 09:02:26,149687,5206,view,0
2021-10-28 09:03:07,149687,4971,view,0
2021-10-28 09:04:04,149687,847,view,0
2021-10-28 09:06:02,149687,1761,view,0
2021-10-28 09:08:53,149687,3752,view,0
2021-10-28 09:11:20,149687,2678,view,0
2021-10-28 09:12:11,149687,49,view,0
2021-10-28 09:13:29,149687,1239,view,0
2021-10-28 09:15:48,149687,1896,view,0
2021-10-28 09:17:53,149687,3949,view,0
2021-10-28 09:20:11,149687,1194,view,0
2021-10-28 09:21:08,149687,178,view,0
2021-10-28 09:22:51,149687,1696,view,0
2021-10-28 09:23:28,149687,1062,view,0
2021-10-28 09:25:43,149687,1904,view,0
2021-10-28 09:28:09,149687,1717,view,0
2021-10-28 09:30:12,149687,1159,view,0
2021-10-28 09:30:34,149687,1202,view,0
2021-10-28 09:33:33,149687,1116,view,0
2021-10-28 09:34:19,149687,1574,view,0
2021-10-29 06:44:08,149687,4465,view,0
2021-10-29 06:46:09,149687,134,view,0
2021-10-29 06:46:21,149687,5235,view,0
2021-10-29 06:48:49,149687,1497,view,0
2021-10-29 06:49:42,149687,2970,view,0
2021-10-29 06:50:43,149687,7239,view,1
2021-10-29 06:51:22,149687,7239,like,0
2021-10-29 06:51:24,149687,6759,view,1
2021-10-29 06:52:35,149687,6759,like,0
2021-10-29 06:52:37,149687,6165,view,0
2021-10-29 06:55:27,149687,4782,view,0
2021-10-29 06:56:46,149687,3782,view,0
2021-10-29 06:57:20,149687,653,view,0
2021-10-29 06:59:39,149687,2075,view,0
2021-10-29 07:00:10,149687,1837,view,0
2021-10-29 07:01:40,149687,1738,view,0
2021-10-29 07:02:26,149687,200,view,0
2021-10-29 07:03:25,149687,4030,view,0
2021-10-29 07:05:04,149687,1893,view,0
2021-10-29 07:07:01,149687,1338,view,0
2021-10-29 07:08:36,149687,1229,view,0
2021-10-29 07:10:15,149687,1166,view,0
2021-10-29 07:11:51,149687,1892,view,0
2021-10-29 07:13:33,149687,1549,view,0
2021-10-29 07:13:44,149687,1911,view,0
2021-10-31 15:25:21,149687,5158,view,1
2021-10-31 15:28:14,149687,5158,like,0
2021-10-31 15:28:16,149687,6410,view,0
2021-10-31 15:29:00,149687,5580,view,0
2021-10-31 15:29:24,149687,2298,view,0
2021-10-31 15:30:38,149687,2705,view,0
2021-10-31 15:32:10,149687,6292,view,0
2021-10-31 15:34:13,149687,7000,view,0
2021-10-31 15:34:49,149687,713,view,0
2021-10-31 15:36:32,149687,2236,view,0
2021-10-31 15:37:52,149687,6565,view,0
2021-10-31 15:40:27,149687,3608,view,0
2021-10-31 15:43:14,149687,798,view,0
2021-10-31 15:45:52,149687,1257,view,0
2021-10-31 15:48:03,149687,472,view,0
2021-10-31 15:48:40,149687,1349,view,0
2021-10-31 15:49:29,149687,1190,view,0
2021-10-31 15:51:23,149687,1312,view,0
2021-10-31 15:52:46,149687,458,view,0
2021-10-31 15:54:28,149687,1374,view,0
2021-10-31 15:54:41,149687,4054,view,0
2021-10-31 15:56:43,149687,1079,view,0
2021-10-31 15:58:06,149687,1849,view,0
2021-10-31 16:00:54,149687,642,view,0
2021-11-10 15:50:14,149687,4432,view,0
2021-11-10 15:51:03,149687,2389,view,0
2021-11-10 15:53:57,149687,1861,view,0
2021-11-10 15:56:41,149687,6637,view,0
2021-11-10 15:58:14,149687,2263,view,0
2021-11-10 15:58:50,149687,5521,view,0
2021-11-10 16:00:20,149687,71,view,0
2021-11-10 16:01:57,149687,5060,view,0
2021-11-10 16:03:37,149687,6665,view,0
2021-11-10 16:03:47,149687,2958,view,0
2021-11-10 16:06:32,149687,4931,view,1
2021-11-10 16:08:53,149687,4931,like,0
2021-11-10 16:08:55,149687,258,view,0
2021-11-10 16:09:28,149687,3915,view,0
2021-11-10 16:10:06,149687,2936,view,0
2021-11-10 16:10:30,149687,3110,view,0
2021-11-10 16:11:00,149687,1852,view,0
2021-11-10 16:12:29,149687,1254,view,0
2021-11-10 16:14:18,149687,1673,view,0
2021-11-10 16:16:03,149687,1260,view,0
2021-11-10 16:17:58,149687,1336,view,0
2021-11-10 16:19:45,149687,2964,view,0
2021-11-10 16:19:55,149687,178,view,0
2021-11-10 16:21:10,149687,3952,view,0
2021-11-10 16:23:01,149687,1240,view,1
2021-11-10 16:24:55,149687,1240,like,0
2021-11-10 16:24:57,149687,1708,view,0
2021-11-10 16:27:18,149687,1195,view,0
2021-11-10 16:29:03,149687,1653,view,0
2021-11-10 16:32:00,149687,1132,view,0
2021-11-10 16:32:47,149687,1593,view,0
2021-11-10 16:35:38,149687,985,view,0
2021-11-10 16:38:31,149687,1239,view,0
2021-11-10 16:38:51,149687,1739,view,0
2021-11-16 09:56:58,149687,4614,view,0
2021-11-16 09:58:46,149687,7250,view,1
2021-11-16 10:00:07,149687,7250,like,0
2021-11-16 10:00:09,149687,3245,view,0
2021-11-16 10:00:22,149687,3971,view,1
2021-11-16 10:03:03,149687,3971,like,0
2021-11-16 10:03:05,149687,5794,view,0
2021-11-16 10:04:51,149687,5281,view,1
2021-11-16 10:06:40,149687,5281,like,0
2021-11-16 10:06:42,149687,1509,view,0
2021-11-16 10:08:17,149687,3340,view,0
2021-11-16 10:09:41,149687,6150,view,0
2021-11-16 10:12:14,149687,5269,view,0
2021-11-16 10:14:29,149687,6064,view,0
2021-11-16 10:17:21,149687,6671,view,0
2021-11-16 10:18:48,149687,4406,view,0
2021-11-16 10:21:19,149687,4704,view,0
2021-11-16 10:23:15,149687,6965,view,0
2021-11-16 10:24:21,149687,2925,view,0
2021-11-16 10:26:18,149687,1812,view,0
2021-11-16 10:26:28,149687,1129,view,0
2021-11-16 10:27:35,149687,28,view,0
2021-11-16 10:29:29,149687,659,view,0
2021-11-16 10:29:46,149687,1784,view,0
2021-11-16 10:31:59,149687,1045,view,0
2021-11-16 10:34:18,149687,1480,view,0
2021-11-16 10:36:43,149687,1033,view,0
2021-11-16 10:38:11,149687,1547,view,0
2021-11-16 10:39:11,149687,1140,view,0
2021-11-16 10:40:15,149687,946,view,0
2021-11-16 10:40:44,149687,846,view,0
2021-11-16 10:42:56,149687,1511,view,0
2021-11-16 10:44:08,149687,1026,view,0
2021-11-18 13:45:35,149687,6282,view,0
2021-11-18 13:47:03,149687,4229,view,0
2021-11-18 13:50:02,149687,4676,view,0
2021-11-18 13:52:24,149687,2476,view,0
2021-11-18 13:54:03,149687,6333,view,0
2021-11-18 13:54:51,149687,5706,view,0
2021-11-18 13:55:38,149687,1556,view,0
2021-11-18 13:57:50,149687,757,view,0
2021-11-18 13:59:26,149687,6463,view,0
2021-11-18 14:00:55,149687,6476,view,0
2021-11-18 14:02:48,149687,5208,view,0
2021-11-18 14:03:14,149687,1395,view,0
2021-11-18 14:04:03,149687,1921,view,0
2021-11-18 14:06:01,149687,3279,view,0
2021-11-18 14:08:26,149687,4701,view,0
2021-11-18 14:09:35,149687,3643,view,0
2021-11-18 14:11:05,149687,2031,view,0
2021-11-18 14:13:03,149687,399,view,0
2021-11-18 14:15:11,149687,1559,view,0
2021-11-18 14:17:29,149687,111,view,0
2021-11-18 14:17:51,149687,1232,view,0
2021-11-18 14:18:44,149687,2160,view,0
2021-11-18 14:19:02,149687,461,view,0
2021-11-18 14:19:52,149687,2308,view,0
2021-11-18 14:21:44,149687,2688,view,0
2021-11-18 14:22:49,149687,1013,view,0
2021-11-18 14:24:39,149687,960,view,1
2021-11-18 14:25:52,149687,960,like,0
2021-11-18 14:25:54,149687,2557,view,0
2021-11-18 14:27:51,149687,1479,view,0
2021-11-18 14:29:00,149687,1912,view,0
2021-10-21 17:19:57,122907,4308,view,0
2021-10-21 17:22:09,122907,865,view,0
2021-10-22 22:52:51,122907,1787,view,1
2021-10-22 22:55:11,122907,1787,like,0
2021-10-22 22:55:13,122907,3774,view,0
2021-10-22 22:56:48,122907,1309,view,0
2021-10-22 22:58:25,122907,3582,view,0
2021-10-22 22:59:06,122907,1782,view,1
2021-10-22 23:00:16,122907,1782,like,0
2021-10-22 23:00:18,122907,1510,view,0
2021-10-22 23:03:11,122907,1266,view,1
2021-10-22 23:04:32,122907,1266,like,0
2021-10-22 23:04:34,122907,3146,view,0
2021-10-22 23:07:19,122907,1561,view,1
2021-10-22 23:09:44,122907,1561,like,0
2021-10-22 23:09:46,122907,2341,view,1
2021-10-22 23:10:13,122907,2341,like,0
2021-10-22 23:10:15,122907,6831,view,1
2021-10-22 23:11:56,122907,6831,like,0
2021-10-22 23:11:58,122907,1777,view,0
2021-10-22 23:14:47,122907,1382,view,1
2021-10-22 23:16:10,122907,1382,like,0
2021-10-22 23:16:12,122907,3654,view,0
2021-10-22 23:18:25,122907,1180,view,0
2021-10-22 23:21:10,122907,1774,view,1
2021-10-22 23:23:16,122907,1774,like,0
2021-10-22 23:23:18,122907,3394,view,1
2021-10-22 23:25:08,122907,3394,like,0
2021-10-22 23:25:10,122907,1635,view,0
2021-10-22 23:27:01,122907,4157,view,0
2021-10-22 23:28:47,122907,4732,view,0
2021-10-22 23:31:06,122907,4292,view,0
2021-10-22 23:32:15,122907,6523,view,0
2021-10-22 23:32:52,122907,6639,view,0
2021-10-22 23:35:49,122907,2497,view,0
2021-10-22 23:38:47,122907,6381,view,0
2021-10-22 23:40:25,122907,7145,view,0
2021-10-22 23:41:10,122907,6230,view,0
2021-10-22 23:41:46,122907,6294,view,0
2021-10-22 23:44:14,122907,1910,view,0
2021-10-22 23:46:59,122907,6842,view,0
2021-10-26 14:59:20,122907,6415,view,0
2021-10-26 15:01:12,122907,1231,view,1
2021-10-26 15:02:17,122907,1231,like,0
2021-10-26 15:02:19,122907,972,view,1
2021-10-26 15:05:13,122907,972,like,0
2021-10-26 15:05:15,122907,2087,view,0
2021-10-26 15:06:40,122907,2780,view,1
2021-10-26 15:07:34,122907,2780,like,0
2021-10-26 15:07:36,122907,2997,view,0
2021-10-26 15:10:31,122907,1755,view,1
2021-10-26 15:12:33,122907,1755,like,0
2021-10-26 15:12:35,122907,4050,view,0
2021-10-26 15:14:28,122907,6310,view,0
2021-10-26 15:14:58,122907,3654,view,0
2021-10-26 15:17:50,122907,5667,view,0
2021-10-26 15:20:33,122907,3383,view,0
2021-10-26 15:21:21,122907,4030,view,0
2021-10-26 15:23:39,122907,3287,view,0
2021-10-26 15:26:10,122907,150,view,0
2021-10-26 15:28:16,122907,3356,view,1
2021-10-26 15:30:28,122907,3356,like,0
2021-10-26 15:30:30,122907,338,view,0
2021-10-26 15:32:40,122907,2346,view,0
2021-10-26 15:35:01,122907,2615,view,0
2021-10-26 15:37:33,122907,7060,view,0
2021-10-26 15:38:57,122907,3945,view,0
2021-10-26 15:40:15,122907,6358,view,1
2021-10-26 15:41:19,122907,6358,like,0
2021-10-26 15:41:21,122907,3241,view,0
2021-10-26 15:42:02,122907,790,view,0
2021-10-26 15:43:15,122907,4917,view,0
2021-10-28 16:04:41,122907,5426,view,0
2021-10-28 16:07:02,122907,1450,view,0
2021-10-28 16:07:24,122907,305,view,0
2021-10-28 16:09:10,122907,1251,view,0
2021-10-28 16:09:36,122907,1768,view,0
2021-10-28 16:11:11,122907,3869,view,0
2021-10-28 16:12:08,122907,1744,view,0
2021-10-28 16:13:10,122907,2990,view,1
2021-10-28 16:14:17,122907,2990,like,0
2021-10-28 16:14:19,122907,3507,view,0
2021-10-28 16:16:52,122907,2809,view,0
2021-10-28 16:19:33,122907,6191,view,0
2021-10-28 16:20:09,122907,6209,view,0
2021-10-28 16:21:57,122907,5094,view,0
2021-10-28 16:24:05,122907,1796,view,0
2021-10-28 16:24:43,122907,1533,view,0
2021-10-28 16:26:12,122907,3582,view,0
2021-10-28 16:26:38,122907,5648,view,1
2021-10-28 16:27:19,122907,5648,like,0
2021-10-28 16:27:21,122907,5400,view,0
2021-10-28 16:30:20,122907,3210,view,0
2021-10-28 16:32:52,122907,4353,view,0
2021-10-28 16:34:33,122907,6474,view,0
2021-10-28 16:36:25,122907,6187,view,0
2021-10-28 16:37:02,122907,499,view,0
2021-10-28 16:39:02,122907,1192,view,0
2021-10-28 16:40:38,122907,556,view,0
2021-10-28 16:42:10,122907,6165,view,0
2021-10-28 16:45:03,122907,2712,view,0
2021-10-28 16:46:01,122907,4661,view,1
2021-10-28 16:46:09,122907,4661,like,0
2021-10-28 16:46:11,122907,4295,view,0
2021-10-28 16:48:24,122907,6968,view,0
2021-10-28 16:50:30,122907,211,view,0
2021-10-28 16:51:17,122907,6195,view,0
2021-10-28 16:51:37,122907,273,view,0
2021-10-28 16:54:22,122907,2309,view,0
2021-10-28 16:56:33,122907,4385,view,0
2021-10-28 16:56:52,122907,1330,view,0
2021-11-11 14:03:25,122907,1557,view,0
2021-11-11 14:05:28,122907,2667,view,0
2021-11-11 14:06:11,122907,2893,view,0
2021-11-11 14:06:49,122907,3921,view,1
2021-11-11 14:09:39,122907,3921,like,0
2021-11-11 14:09:41,122907,1281,view,0
2021-11-11 14:10:10,122907,5639,view,0
2021-11-11 14:10:55,122907,1400,view,1
2021-11-11 14:12:25,122907,1400,like,0
2021-11-11 14:12:27,122907,1645,view,0
2021-11-11 14:13:47,122907,3828,view,0
2021-11-11 14:16:06,122907,1790,view,0
2021-11-11 14:17:55,122907,1900,view,0
2021-11-11 14:19:21,122907,5321,view,1
2021-11-11 14:19:35,122907,5321,like,0
2021-11-11 14:19:37,122907,1587,view,1
2021-11-11 14:20:28,122907,1587,like,0
2021-11-11 14:20:30,122907,5535,view,0
2021-11-11 14:21:47,122907,1793,view,0
2021-11-11 14:22:49,122907,4544,view,0
2021-11-11 14:25:31,122907,7313,view,0
2021-11-11 14:28:11,122907,6627,view,0
2021-11-11 14:29:59,122907,5540,view,0
2021-11-11 14:30:16,122907,3163,view,0
2021-11-11 14:32:07,122907,5015,view,0
2021-11-11 14:33:25,122907,5460,view,0
2021-11-11 14:34:11,122907,6308,view,0
2021-11-11 14:37:04,122907,4355,view,0
2021-11-11 14:39:29,122907,4636,view,0
2021-11-11 14:40:07,122907,2348,view,0
2021-11-14 09:36:14,122907,2892,view,1
2021-11-14 09:36:46,122907,2892,like,0
2021-11-14 09:36:48,122907,6121,view,1
2021-11-14 09:39:38,122907,6121,like,0
2021-11-14 09:39:40,122907,1806,view,0
2021-11-14 09:40:21,122907,3931,view,0
2021-11-14 09:42:58,122907,2543,view,0
2021-11-14 09:43:24,122907,5730,view,1
2021-11-14 09:45:00,122907,5730,like,0
2021-11-14 09:45:02,122907,1357,view,0
2021-11-14 09:47:37,122907,2956,view,1
2021-11-14 09:48:09,122907,2956,like,0
2021-11-14 09:48:11,122907,2787,view,0
2021-11-14 09:48:32,122907,2736,view,0
2021-11-14 09:51:07,122907,4257,view,0
2021-11-14 09:53:29,122907,4927,view,0
2021-11-14 09:55:52,122907,1742,view,0
2021-11-14 09:56:43,122907,2634,view,0
2021-11-14 09:58:31,122907,7082,view,0
2021-11-14 09:58:55,122907,6173,view,0
2021-11-14 10:01:21,122907,4833,view,0
